product_id,name,category,base_price,current_price,title_length,word_count,views,add_to_cart,purchases,stock_quantity,competitor_price,month,conversion_rate,stock_percentage,price_ratio,price_percentile,category_encoded,price_log,cat_mean_price,cat_std_price,optimal_price
241,Product 241,books,2413.6273614531765,1948.198915195358,84,16,9334,558,97,64,2961.33877402251,7,0.01039211484893936,0.32,0.657877758629094,0.6750475626364968,1,7.5751737544308,2258.384216522873,1536.4432032777277,2243.6268267673695
242,Product 242,books,3380.1279860837094,3726.535482171227,73,6,429,503,88,86,2782.4892044112157,2,0.20512820512820512,0.43,1.3392812005392039,0.32346677290771664,1,8.223502565620073,2258.384216522873,1536.4432032777277,3266.0387000318938
243,Product 243,electronics,2639.7661114751977,2612.433384802016,100,9,7554,848,95,16,2357.582523944847,10,0.012576118612655547,0.08,1.1080983839457452,0.1944056923178481,3,7.868420108944263,2435.64625789258,1424.5378856919424,2339.9247958693577
244,Product 244,home,3090.9667103301376,3176.1597254786084,34,11,7970,404,80,167,3640.697909343227,9,0.010037641154328732,0.835,0.8724040842080139,0.46677111393074366,4,8.06374290857345,2607.7514029807867,1439.7449061287261,3091.169831194811
245,Product 245,books,1217.1286138735431,1033.7065103633176,30,6,1824,45,18,135,1471.2314611754564,2,0.009868421052631578,0.675,0.7026131085705757,0.9284845014352571,1,6.941873100620991,2258.384216522873,1536.4432032777277,1323.6053676040208
246,Product 246,clothing,1586.13022483876,1449.9820990515216,30,15,280,55,45,22,1793.3065670899307,1,0.16071428571428573,0.11,0.8085522719099082,0.9721271712371344,2,7.279995915834635,2524.992439408614,1558.1829933031215,1640.826879920027
247,Product 247,toys,396.1847094195281,343.11467371356673,82,17,6156,162,43,140,336.02540683352146,12,0.006985055230669265,0.7,1.0210974132785071,0.3913745840274194,6,5.840974955641867,2761.7279599608955,1462.116403063641,577.8742894213179
248,Product 248,beauty,873.2127817400631,943.4891982311224,78,10,4192,394,60,182,864.9955989715659,12,0.01431297709923664,0.91,1.0907445070852166,0.0848864483731081,0,6.850644250381855,2483.0589853955703,1439.4142289513322,1043.0916760489608
249,Product 249,electronics,328.9071741243345,264.23668941879913,61,10,6430,365,91,139,255.60106150796997,4,0.014152410575427682,0.695,1.033785571389577,0.0941862539642947,3,5.580622594967484,2435.64625789258,1424.5378856919424,465.55622918514985
250,Product 250,toys,3416.368085348982,4085.0858947981005,59,5,4590,735,40,145,2735.0531595651905,7,0.008714596949891068,0.725,1.4936038374652776,0.8595607967235804,6,8.315342796888896,2761.7279599608955,1462.116403063641,3844.0782068763597
251,Product 251,sports,3786.9136874657615,4456.10493050143,40,18,7976,170,24,15,2709.5272638483516,11,0.003009027081243731,0.075,1.644606049902745,0.87020925647152,5,8.402254715523686,2362.3050146163573,1439.774856158148,4186.639018755685
252,Product 252,books,3451.6148772342835,3926.9071287850943,89,12,9353,176,17,44,3718.722006374393,11,0.001817598631455148,0.22,1.0559829753484782,0.2955546042580133,1,8.275862025810197,2258.384216522873,1536.4432032777277,3459.8659598839913
253,Product 253,sports,2850.243341010473,2889.6381143763447,28,7,9919,755,90,168,3646.8295963072624,7,0.009073495312027422,0.84,0.792369930665902,0.15345742411056162,5,7.969232557555829,2362.3050146163573,1439.774856158148,2854.381177395978
254,Product 254,sports,4549.622577941537,3781.280066139618,51,11,5183,921,95,116,4794.101460441893,2,0.018329153000192937,0.58,0.7887359283779282,0.175666828437687,5,8.238082298866829,2362.3050146163573,1439.774856158148,3930.3328420418793
255,Product 255,home,3690.154355476816,3518.7156830442264,64,19,5011,860,4,35,4408.703156926949,8,0.0007982438635002994,0.175,0.7981294176079023,0.7297110011728367,4,8.166135493467484,2607.7514029807867,1439.7449061287261,3852.673452193881
256,Product 256,sports,2106.9476606229036,1724.942115654605,46,5,6016,888,70,163,1615.8314460838715,6,0.01163563829787234,0.815,1.0675260218726241,0.24768545668573227,5,7.453528334380313,2362.3050146163573,1439.774856158148,1751.5048490806134
257,Product 257,electronics,3381.1703829375083,2732.5989152370234,48,14,5167,157,5,65,3295.3563072231304,2,0.0009676795045480937,0.325,0.8292271488965874,0.7199184196112275,3,7.913374303975214,2435.64625789258,1424.5378856919424,2912.668456359015
258,Product 258,sports,2762.3985981000033,2855.179388602549,44,11,8111,148,84,184,3222.4340906384605,8,0.010356306250770558,0.92,0.8860318964776259,0.4561184784993544,5,7.957240132622284,2362.3050146163573,1439.774856158148,2603.5798888827944
259,Product 259,toys,2516.5206674964415,2087.910257236943,74,11,2419,949,63,141,2092.015731078601,10,0.026043819760231502,0.705,0.9980375511614621,0.713713238580368,6,7.644397800957823,2761.7279599608955,1462.116403063641,1981.9646591830356
260,Product 260,sports,4486.064492972976,4010.447684835667,80,12,8478,694,53,28,4170.666622031827,10,0.006251474404340646,0.14,0.9615843337010462,0.4478301158074621,5,8.296907473811318,2362.3050146163573,1439.774856158148,4015.8219487947545
261,Product 261,books,2306.418025663851,2396.160042143766,99,6,668,663,16,108,2489.77521556132,2,0.023952095808383235,0.54,0.962400150490514,0.0006416895608609696,1,7.7820399998916985,2258.384216522873,1536.4432032777277,2640.0292965791423
262,Product 262,home,4365.109262121597,4431.0812528665665,25,16,9259,26,36,173,3396.615526636867,5,0.0038881088670482773,0.865,1.30455779234277,0.02501501295580577,4,8.396624561487084,2607.7514029807867,1439.7449061287261,4169.235173402273
263,Product 263,toys,4037.599574560135,4176.743459446103,30,8,188,68,28,132,4511.503640325624,1,0.14893617021276595,0.66,0.9257985346864623,0.0072363185245307715,6,8.337526537513744,2761.7279599608955,1462.116403063641,4303.278600891106
264,Product 264,beauty,3440.5815912471503,2807.7071813105317,65,7,6975,563,21,63,4464.674169050056,12,0.003010752688172043,0.315,0.6288716880560009,0.05387375843050479,0,7.940479578634082,2483.0589853955703,1439.4142289513322,3339.1416331028113
265,Product 265,books,3288.83807135359,3483.995917799455,88,19,741,528,68,111,2590.077212312265,4,0.09176788124156546,0.555,1.3451320683560446,0.7409668558617042,1,8.156222151830798,2258.384216522873,1536.4432032777277,3350.366634579661
266,Product 266,clothing,3716.481965754772,4445.0601538602095,49,20,6462,11,49,168,4595.812461687929,2,0.007582791705354379,0.84,0.9671978982857905,0.3963080208770603,2,8.399773624315701,2524.992439408614,1558.1829933031215,4617.668486583449
267,Product 267,toys,4094.8576462482633,4859.520609997452,36,13,5254,815,54,36,5148.2315447982955,8,0.010277883517320136,0.18,0.9439203671613113,0.25153067246990046,6,8.488900832556105,2761.7279599608955,1462.116403063641,5059.505299657359
268,Product 268,clothing,2022.14872504746,1833.61447226714,100,7,4116,774,68,162,1852.9948440310982,5,0.01652089407191448,0.81,0.9895410546735267,0.4194763707351593,2,7.51458964155809,2524.992439408614,1558.1829933031215,1931.7282348499393
269,Product 269,books,2578.114423340858,2204.0938453245726,77,7,6221,856,4,66,2056.4754675536697,7,0.0006429834431763383,0.33,1.0717822216213968,0.4561241367101778,1,7.698525347213186,2258.384216522873,1536.4432032777277,2239.8588955538603
270,Product 270,clothing,1060.1263338195631,1221.19087757993,92,19,6333,263,28,38,1281.9021166323282,3,0.004421285330806885,0.19,0.9526397232170174,0.39367314432725553,2,7.1084003284990125,2524.992439408614,1558.1829933031215,1332.9269466750636
271,Product 271,home,2811.916127747711,3014.1375086115004,32,15,5979,913,68,121,3429.3735536848917,2,0.011373139320956682,0.605,0.8789178144133011,0.6630829522564988,4,8.011400716284284,2607.7514029807867,1439.7449061287261,2828.3990786604886
272,Product 272,sports,2706.6672322844056,3112.437503476522,57,6,8922,899,48,172,3377.0009627777104,2,0.005379959650302623,0.86,0.9216572745411435,0.6643400237627266,5,8.043482701355794,2362.3050146163573,1439.774856158148,3138.7659243619664
273,Product 273,books,1511.3507008527156,1538.5194002626636,36,18,1318,622,9,48,1136.9100547691125,6,0.006828528072837633,0.24,1.3532463661561258,0.13143531368207828,1,7.339225568949763,2258.384216522873,1536.4432032777277,1515.9218666642416
274,Product 274,sports,297.2166650110303,311.48347526174257,40,14,8230,213,75,152,223.04415044246235,12,0.009113001215066828,0.76,1.3965103978016877,0.28077034396818246,5,5.74455158861588,2362.3050146163573,1439.774856158148,514.7255308167985
275,Product 275,toys,4932.512091718709,5717.640217328254,62,19,4181,306,94,21,3518.3124674744377,11,0.022482659650801245,0.105,1.6251087048651387,0.384421739540617,6,8.651486331869645,2761.7279599608955,1462.116403063641,5131.175963554781
276,Product 276,clothing,213.125798774468,224.55170783009962,60,9,6036,780,52,15,245.8323165337964,7,0.008614976805831677,0.075,0.913434454006086,0.15773841759353935,2,5.4185494356727775,2524.992439408614,1558.1829933031215,460.93405011360863
277,Product 277,beauty,3418.9813304038976,3215.7000783290587,38,10,9560,453,51,66,2851.4800913922772,7,0.005334728033472803,0.33,1.1277301525043948,0.8371965835084135,0,8.07611129265628,2483.0589853955703,1439.4142289513322,2792.692916793661
278,Product 278,clothing,2449.3449173776867,2545.350129221475,100,15,7997,777,9,53,3120.9205674964137,6,0.0011254220332624733,0.265,0.8155767101959092,0.5550008443805288,2,7.842416290958895,2524.992439408614,1558.1829933031215,2393.4066869558524
279,Product 279,clothing,4551.828860624168,5354.082827369679,32,14,7997,187,15,26,4909.438222513652,4,0.001875703388770789,0.13,1.0905693451476748,0.4975765555091475,2,8.585801450058156,2524.992439408614,1558.1829933031215,4753.917841438164
280,Product 280,beauty,1001.4044344957638,917.1249822155398,89,10,4717,537,43,19,870.1931923109602,7,0.009115963536145855,0.095,1.053932609815004,0.9953117557404204,0,6.822333527557729,2483.0589853955703,1439.4142289513322,1085.0835594906807
281,Product 281,clothing,3955.4407696564385,4574.720001679278,97,15,1181,281,20,76,3971.858101831937,10,0.01693480101608806,0.38,1.151783342806049,0.2641219317462312,2,8.42851934274333,2524.992439408614,1558.1829933031215,3974.813728907206
282,Product 282,home,2230.916910971945,1856.5963337670935,57,20,9185,608,87,85,1598.379688219555,3,0.009471965160587915,0.425,1.1615490033129536,0.8756782885599118,4,7.527038637302087,2607.7514029807867,1439.7449061287261,1813.5223772895536
283,Product 283,electronics,4046.9608121609604,4697.121780905494,70,11,6483,928,35,160,4918.2782148204915,11,0.005398735153478328,0.8,0.9550337690843564,0.09161025733891748,3,8.454918086744428,2435.64625789258,1424.5378856919424,4550.327585493645
284,Product 284,electronics,2254.078091623942,2407.440481365074,29,14,2763,814,52,164,1629.3156462233608,7,0.018820123054650743,0.82,1.477577709970043,0.9477416099795676,3,7.7867347138550596,2435.64625789258,1424.5378856919424,2225.601520229634
285,Product 285,home,2840.1343814345005,2965.5591597662533,27,9,7674,801,79,179,2230.6795967859503,2,0.010294500912170967,0.895,1.3294420068391473,0.1253343739090883,4,7.995158028114461,2607.7514029807867,1439.7449061287261,2952.7588888547666
286,Product 286,toys,2843.849299358134,2628.8154033572714,64,18,7125,255,40,90,2738.8804586197552,11,0.005614035087719298,0.45,0.9598138520737226,0.7279023813417269,6,7.874668933870919,2761.7279599608955,1462.116403063641,2411.4366964218293
287,Product 287,sports,1573.4621031323427,1488.889842938456,92,6,1598,561,86,61,1876.5756976913913,12,0.05381727158948686,0.305,0.7934078250987286,0.30428487741745847,5,7.306457465292692,2362.3050146163573,1439.774856158148,1756.1490381930096
288,Product 288,clothing,2885.944056876306,3091.164637272689,94,10,1679,980,15,76,2825.261998687058,1,0.008933889219773675,0.38,1.0941160992181256,0.034693212541793916,2,8.036626654496992,2524.992439408614,1558.1829933031215,3021.4225272987396
289,Product 289,electronics,4311.624953202494,3785.276700064372,62,8,4961,487,100,58,5226.923178820073,11,0.020157226365652085,0.29,0.724188317020351,0.3597734701926443,3,8.239138414165872,2435.64625789258,1424.5378856919424,3784.3272501428205
290,Product 290,home,4531.127539044975,3844.727205328804,69,12,8346,993,21,25,4001.538973629356,5,0.0025161754133716753,0.125,0.9608121351974924,0.9818902131050454,4,8.254717994181423,2607.7514029807867,1439.7449061287261,4262.1275339978765
291,Product 291,books,2734.9066703922676,2362.418616129731,75,19,6576,466,90,28,2646.579583023811,3,0.013686131386861315,0.14,0.8926308625983519,0.6004835905021711,1,7.767864416016463,2258.384216522873,1536.4432032777277,2449.8958979596437
292,Product 292,clothing,3988.0228243709357,3932.697885849506,59,20,698,907,72,86,3336.2918367581865,6,0.10315186246418338,0.43,1.1787631533070069,0.13107330297116992,2,8.277335200333951,2524.992439408614,1558.1829933031215,3706.151729084182
293,Product 293,home,4975.178471482013,4093.246060378963,27,10,7156,531,75,58,5476.405377983028,6,0.010480715483510341,0.29,0.7474329926040856,0.9869754477213529,4,8.317337867096862,2607.7514029807867,1439.7449061287261,4572.260981208025
294,Product 294,beauty,1489.2338631629927,1245.097856615197,82,15,4987,650,64,82,1099.10277633175,4,0.012833366753559254,0.41,1.1328311450278608,0.46688029204777404,0,7.127772232872868,2483.0589853955703,1439.4142289513322,1334.651665601736
295,Product 295,sports,1596.235961924964,1782.3369475443103,48,12,7019,957,37,39,1939.7115620823995,4,0.0052714061832169826,0.195,0.9188670018705576,0.21428009810972015,5,7.48624157788025,2362.3050146163573,1439.774856158148,1633.6558853721233
296,Product 296,books,2644.0853361992813,2167.2071204195004,88,10,4379,741,57,108,2705.161474233917,10,0.013016670472710665,0.54,0.8011378030707902,0.06459188992703813,1,7.681655893245183,2258.384216522873,1536.4432032777277,2268.6537413018814
297,Product 297,home,1469.861128459925,1360.8360502944554,51,13,5549,953,10,56,1838.0901882314897,11,0.0018021265092809514,0.28,0.7403532530706656,0.5596260473879404,4,7.216589105230752,2607.7514029807867,1439.7449061287261,1548.4209981426359
298,Product 298,home,396.13545364897413,362.6366758521295,60,15,5224,729,99,40,416.9618084508222,10,0.018950995405819297,0.2,0.869711970023029,0.9667930290303763,4,5.896155225896645,2607.7514029807867,1439.7449061287261,588.7991940472959
299,Product 299,beauty,3355.176728248461,3777.5172396642565,93,9,4732,722,58,198,3855.8344018003563,3,0.012256973795435333,0.99,0.9796886603585642,0.9349096201050471,0,8.237086947018648,2483.0589853955703,1439.4142289513322,3652.001296174619
300,Product 300,electronics,2682.446830914059,2746.0372417414715,32,18,9770,745,26,132,2197.1687276079824,4,0.0026612077789150462,0.66,1.2498071755877538,0.7443133291036104,3,7.918278243244537,2435.64625789258,1424.5378856919424,2627.2664149770617
301,Product 301,electronics,807.2668759459618,791.5680543660781,56,6,4709,80,13,182,911.7692468704427,3,0.0027606710554257804,0.91,0.8681670906131752,0.3256763075482044,3,6.675278375081692,2435.64625789258,1424.5378856919424,972.856837093514
302,Product 302,home,4685.313206435789,5094.407895469138,91,5,3548,141,64,112,3970.0846095342795,5,0.018038331454340473,0.56,1.2831988223210058,0.4866001217433388,4,8.536095000444336,2607.7514029807867,1439.7449061287261,4727.403270775866
303,Product 303,books,308.2813564317077,366.4312809465914,58,5,5191,946,77,176,252.5512829919822,6,0.014833365440184935,0.88,1.4509183109484525,0.9794728348088688,1,5.9065363105464455,2258.384216522873,1536.4432032777277,536.5669298663043
304,Product 304,home,4894.860600090611,5275.879683763672,72,20,4792,941,27,28,3590.7658268946852,3,0.005634390651085142,0.14,1.4692909362809334,0.0343565469649858,4,8.571090233025156,2607.7514029807867,1439.7449061287261,4730.436163882052
305,Product 305,beauty,2954.7756741545195,3376.486274516667,53,15,528,447,50,117,2966.9241187788134,3,0.0946969696969697,0.585,1.1380426796713727,0.5970883752568654,0,8.124887006026443,2483.0589853955703,1439.4142289513322,3441.6285089411263
306,Product 306,books,3989.6000048527762,3819.4211610501516,88,20,1896,315,62,167,3482.6804950037317,3,0.03270042194092827,0.835,1.0966900829776114,0.642969492435833,1,8.248115947107172,2258.384216522873,1536.4432032777277,3429.939577622182
307,Product 307,home,2767.4130933741285,2807.831863259667,81,11,3834,618,44,63,3509.21859348045,1,0.011476264997391758,0.315,0.8001302251379141,0.21698080847902457,4,7.940523968872642,2607.7514029807867,1439.7449061287261,2855.5420822971114
308,Product 308,books,1359.3747730066937,1609.4068167382254,37,10,1916,931,23,135,1726.3347514618117,5,0.012004175365344467,0.675,0.9322680988582458,0.9854731538597147,1,7.384242107263857,2258.384216522873,1536.4432032777277,1640.8209745092286
309,Product 309,electronics,4723.784345998743,5391.303131876599,74,15,2201,724,7,116,5080.175539429512,2,0.0031803725579282144,0.58,1.0612434727958289,0.7139287432662882,3,8.592727869831768,2435.64625789258,1424.5378856919424,4274.219575833555
310,Product 310,books,265.8182752073773,281.5864820969429,81,7,9471,719,32,39,318.38501418448044,3,0.0033787350860521592,0.195,0.8844212810022035,0.17134539603991283,1,5.643984635054477,2258.384216522873,1536.4432032777277,466.5829946435595
311,Product 311,beauty,1691.7509246174982,1500.133935535871,61,5,5567,290,7,38,1221.0050301676144,2,0.0012574097359439554,0.19,1.2286058603132362,0.6579285130418764,0,7.313976058522625,2483.0589853955703,1439.4142289513322,1528.2684938731509
312,Product 312,toys,1285.5947071425207,1469.961158821513,28,10,3979,421,91,169,1657.6401165044101,12,0.022870067856245287,0.845,0.8867794307013577,0.767023379763526,6,7.293671315644749,2761.7279599608955,1462.116403063641,1620.6855290617907
313,Product 313,toys,541.2752432589095,437.87582688651685,70,7,8233,327,56,10,647.5181106266689,1,0.006801894813555204,0.05,0.6762371888915046,0.4645612582371368,6,6.084216518591673,2761.7279599608955,1462.116403063641,736.0408192197349
314,Product 314,toys,2759.7990756922854,2994.791074551123,68,7,338,602,56,123,2930.985065179125,7,0.16568047337278108,0.615,1.0217694761157368,0.947681174591714,6,8.004963607409506,2761.7279599608955,1462.116403063641,3259.972918439228
315,Product 315,electronics,1127.6057561746727,1054.9889791800103,79,7,8464,171,12,110,914.6786931935732,3,0.0014177693761814746,0.55,1.1533984414751677,0.4244396039577115,3,6.962233027829181,2435.64625789258,1424.5378856919424,1265.5822973268673
316,Product 316,home,2900.747180026254,2520.285461968991,81,12,3782,210,14,180,2413.294215344557,8,0.0037017451084082496,0.9,1.0443341081017585,0.31003617831713803,4,7.832524154402622,2607.7514029807867,1439.7449061287261,2504.6470087571033
317,Product 317,home,4243.941725684669,3653.8323051988646,23,17,6635,522,7,75,3028.4552808250032,6,0.0010550113036925397,0.375,1.2065003331346857,0.049379869862910764,4,8.203805490200773,2607.7514029807867,1439.7449061287261,3465.105712401096
318,Product 318,beauty,2139.639583814537,1886.056245990383,22,18,2614,975,90,71,2217.6781627861537,1,0.03442999234889059,0.355,0.8504643629717933,0.8382668073733653,0,7.54277335202045,2483.0589853955703,1439.4142289513322,1839.4020321890957
319,Product 319,toys,4475.937030079257,3998.699171328534,77,8,5270,601,18,177,4755.921600400504,3,0.003415559772296015,0.885,0.8407832397808653,0.16817551196584046,6,8.29397443010596,2761.7279599608955,1462.116403063641,4050.1369620770897
320,Product 320,toys,1511.3823199298402,1687.4902908804236,95,13,6190,434,12,38,1496.9451087634666,5,0.0019386106623586429,0.19,1.1272893581744987,0.8462175070374935,6,7.431590089664242,2761.7279599608955,1462.116403063641,1760.0821870049126
321,Product 321,books,4916.015596896666,5674.502787589907,26,17,2078,583,46,61,4702.169962467249,7,0.02213666987487969,0.305,1.2067838536003217,0.2951234985591378,1,8.643914435357269,2258.384216522873,1536.4432032777277,5152.15934493927
322,Product 322,books,3081.9492128153793,2610.6806639626466,66,16,5552,975,76,190,2859.2612817979934,4,0.013688760806916427,0.95,0.9130612443788167,0.8604484784854733,1,7.86774922563387,2258.384216522873,1536.4432032777277,2655.6479214697097
323,Product 323,home,610.1474454332405,685.5542544599347,94,15,6423,432,96,86,647.2520757985023,7,0.014946286781877626,0.43,1.059176602275365,0.16822995936383223,4,6.531685252616865,2607.7514029807867,1439.7449061287261,894.6433084915299
324,Product 324,home,1941.169480486249,2200.293939785122,67,9,3791,458,49,119,2406.810896622502,9,0.01292534951200211,0.595,0.9141947723740212,0.8540286789021408,4,7.696800620899152,2607.7514029807867,1439.7449061287261,2126.181159642478
325,Product 325,clothing,3699.1136233399175,4177.644625934759,85,10,1240,719,41,159,3508.8270796431975,7,0.03306451612903226,0.795,1.1906100047425452,0.9661261665442085,2,8.337742220768982,2524.992439408614,1558.1829933031215,4035.4227768658097
326,Product 326,toys,2454.048309898119,2269.814719290207,30,7,6992,241,86,164,2956.2047510165658,12,0.012299771167048055,0.82,0.7678137715290776,0.755252425069927,6,7.727893953259977,2761.7279599608955,1462.116403063641,2516.7869385543663
327,Product 327,beauty,1709.304511796365,2035.8198670460804,99,12,2566,190,66,167,2156.506528165222,7,0.025720966484801246,0.835,0.9440360325633593,0.6821087489664126,0,7.619144981804118,2483.0589853955703,1439.4142289513322,2119.605551972572
328,Product 328,sports,2721.87633215294,3108.9293181060725,39,6,9157,521,38,161,3250.547507984876,1,0.004149830730588621,0.805,0.9564325118980964,0.7924031922411563,5,8.042355277617927,2362.3050146163573,1439.774856158148,3220.14526437491
329,Product 329,clothing,1188.7214771675085,1399.7909432422439,20,18,8011,245,73,114,861.0168861351701,8,0.00911247035326426,0.57,1.6257415688157504,0.2899205799098107,2,7.244792315532583,2524.992439408614,1558.1829933031215,1370.083419655713
330,Product 330,books,1929.4677366354008,1831.645106967259,97,18,6284,766,65,61,1491.2086519576437,8,0.010343730108211331,0.305,1.2282956543758605,0.8713941647434352,1,7.513515615873984,2258.384216522873,1536.4432032777277,1778.4191619102658
331,Product 331,sports,4269.084274141742,3927.397886369747,22,14,4921,713,76,200,3797.837556671022,12,0.015444015444015444,1.0,1.0341142367901304,0.7611011254930033,5,8.275986959245023,2362.3050146163573,1439.774856158148,3509.180349051609
332,Product 332,sports,4800.2165803825965,4456.197143248863,91,6,7946,698,14,63,5627.125334275089,8,0.0017618927762396174,0.315,0.7919136110414945,0.10079644228971962,5,8.402275404243156,2362.3050146163573,1439.774856158148,4114.059395285551
333,Product 333,beauty,773.3570573769914,915.5246815376383,33,5,5949,329,69,87,979.2828070470928,10,0.011598587997982855,0.435,0.9348930410596002,0.5171974952921301,0,6.820588997127337,2483.0589853955703,1439.4142289513322,1078.0152469698708
334,Product 334,home,3882.038976857274,4409.137645340189,65,7,4347,453,35,184,3239.4115592767325,12,0.008051529790660225,0.92,1.3610921504288953,0.19467209095849136,4,8.391661180049086,2607.7514029807867,1439.7449061287261,4194.889917185279
335,Product 335,home,470.5594694530465,405.12935748724146,65,20,1534,304,21,141,366.3647451536755,7,0.013689700130378096,0.705,1.1058087953231026,0.6248912219466118,4,6.006671723355506,2607.7514029807867,1439.7449061287261,589.9335129001832
336,Product 336,beauty,1296.3073693525494,1304.480054322686,21,5,1823,618,81,37,1318.561514541644,11,0.044432254525507406,0.185,0.9893205890937496,0.7787401510101899,0,7.174326109832265,2483.0589853955703,1439.4142289513322,1554.7905355499474
337,Product 337,beauty,4625.355276948017,5082.597118217357,68,20,4817,217,80,198,3582.9971309095404,10,0.016607847207805688,0.99,1.4185322880588365,0.8028548294606128,0,8.533774384129432,2483.0589853955703,1439.4142289513322,4999.435438559998
338,Product 338,clothing,768.1704364932926,744.4568344984219,41,12,3407,476,97,126,648.0373501979321,3,0.028470795421191665,0.63,1.148786924505262,0.6038219334072239,2,6.6139972311178745,2524.992439408614,1558.1829933031215,977.5073042550384
339,Product 339,clothing,3617.7119986132193,2930.478987458617,28,12,5997,11,62,19,3841.2152009642805,3,0.010338502584625646,0.095,0.7629041420858076,0.9687453173591395,2,7.983262348532296,2524.992439408614,1558.1829933031215,3047.930286312302
340,Product 340,beauty,2723.7654948536538,2417.5603334186317,38,18,7070,699,23,17,3192.1958076159417,5,0.003253182461103253,0.085,0.7573345994787711,0.2592080226069663,0,7.790927738579385,2483.0589853955703,1439.4142289513322,2425.2624402226415
341,Product 341,electronics,2607.490678623623,2668.156792888615,95,17,9301,622,74,125,3119.7868375933126,5,0.00795613374905924,0.625,0.8552368901417967,0.45150775566772827,3,7.889517893609591,2435.64625789258,1424.5378856919424,2555.00257419599
342,Product 342,clothing,4366.400472213493,4301.223084115704,42,10,3360,828,92,143,4956.191893249836,12,0.02738095238095238,0.715,0.8678483756800909,0.9772335751132178,2,8.366887164391086,2524.992439408614,1558.1829933031215,4185.439736685888
343,Product 343,electronics,4149.451216884052,3350.1678863860366,77,19,1654,936,41,39,4089.7603003228573,1,0.024788391777509067,0.195,0.8191599605780233,0.8288542158463339,3,8.117064186866106,2435.64625789258,1424.5378856919424,3545.0969968120585
344,Product 344,sports,2065.3338313382246,2043.7896883929095,31,13,7614,630,62,152,1919.2201344002742,8,0.008142894667717364,0.76,1.0649063396948788,0.9706588980529883,5,7.6230502213266575,2362.3050146163573,1439.774856158148,2065.3983582506016
345,Product 345,toys,2150.478414442975,2360.2660465013173,34,10,4719,152,30,77,1522.9849484852266,9,0.006357279084551812,0.385,1.5497632125969842,0.9830827203984871,6,7.766953214558141,2761.7279599608955,1462.116403063641,2218.6207922591466
346,Product 346,books,1588.1272839284206,1512.0846021590535,47,8,9340,512,14,21,1979.132880741828,4,0.0014989293361884369,0.105,0.7640136834027469,0.356450152102884,1,7.321905629051938,2258.384216522873,1536.4432032777277,1727.6562617139614
347,Product 347,books,2996.4063689933773,2953.470399530969,36,9,1281,243,68,180,2493.4516984302463,7,0.05308352849336456,0.9,1.1844907207909132,0.5813976162935168,1,7.991074691961119,2258.384216522873,1536.4432032777277,3022.23646326449
348,Product 348,electronics,2063.5701421551703,2309.2810049643576,92,17,5476,950,100,156,1938.4327765903024,11,0.018261504747991233,0.78,1.1913134326104289,0.6974108107419774,3,7.74512444328814,2435.64625789258,1424.5378856919424,2275.379940008917
349,Product 349,clothing,3212.3099167084406,2991.4541937652853,42,10,8558,554,55,121,3864.2642871610237,6,0.006426735218508998,0.605,0.7741329193513911,0.6168358024284915,2,8.00384913030254,2524.992439408614,1558.1829933031215,3537.095713792136
350,Product 350,toys,2902.381332517209,2948.3045291468707,45,18,4775,733,41,55,2111.6966604160466,3,0.008586387434554974,0.275,1.3961780517122169,0.17510834374371564,6,7.989324668708229,2761.7279599608955,1462.116403063641,2737.6536071245523
351,Product 351,books,3475.6463860751323,4014.5081065018885,38,6,5180,161,59,145,3947.7883904979585,2,0.01138996138996139,0.725,1.016900529968759,0.6883358288335455,1,8.297919170429092,2258.384216522873,1536.4432032777277,3915.339356116617
352,Product 352,books,3074.1313849598,2901.1379913739734,78,5,8456,379,6,103,2959.154849565951,6,0.0007095553453169347,0.515,0.9803941121227612,0.9381645695016081,1,7.973202982752645,2258.384216522873,1536.4432032777277,2838.0897381781697
353,Product 353,sports,624.8105967438513,675.7611141114753,86,15,6154,646,16,112,734.7324014028331,5,0.0025999350016249595,0.56,0.9197377342025977,0.06004668602511842,5,6.517318351132333,2362.3050146163573,1439.774856158148,830.6404671477425
354,Product 354,home,4003.5316134437335,3838.794605981538,69,8,3225,381,88,70,2859.678718783429,3,0.027286821705426356,0.35,1.3423866746872344,0.9127952442619781,4,8.253174156125596,2607.7514029807867,1439.7449061287261,3469.6638943738385
355,Product 355,sports,860.5505821874468,763.440277473505,90,5,6648,760,83,151,786.0140976818752,12,0.012484957882069795,0.755,0.9712806420712488,0.784276623754675,5,6.639143902596887,2362.3050146163573,1439.774856158148,885.120182158654
356,Product 356,electronics,3767.46808331932,4446.123536975281,85,10,5018,920,59,38,3445.573332924452,10,0.011757672379434038,0.19,1.2903871452945122,0.9435246456760621,3,8.400012769970871,2435.64625789258,1424.5378856919424,4090.9512935230478
357,Product 357,home,799.5017166216043,827.9990545584336,42,19,1417,826,67,89,782.6626338652758,10,0.04728299223712068,0.445,1.0579258785733239,0.683276558809022,4,6.720219014674371,2607.7514029807867,1439.7449061287261,1001.1574066386011
358,Product 358,beauty,1131.6667554180287,1311.7337574733056,38,9,3550,671,57,95,922.3561064155747,1,0.016056338028169016,0.475,1.4221554433795809,0.23440892821598736,0,7.179867079539733,2483.0589853955703,1439.4142289513322,1278.0929814827978
